fecha,temp.SayausiPTAPETAPA,precip.SayausiPTAPETAPA,hum.SayausiPTAPETAPA,rad.SayausiPTAPETAPA,pres.SayausiPTAPETAPA,vviento.SayausiPTAPETAPA,dviento.SayausiPTAPETAPA
2/9/2016 9:59,14.51,0,95,221.353,729.3367,0.771,240.1
2/9/2016 10:59,15.33,0,91.5,283.0321,729.4182,1.189,250.6
2/9/2016 11:59,16.4,0,85.7,255.4986,729.2823,1.19,255.5
2/9/2016 12:59,16.78,0,81.1,315.298,728.7407,1.421,240.8
2/9/2016 13:59,17.47,0,77.28,370.1283,727.935,1.643,237.8
2/9/2016 14:59,17.59,0,75.52,225.654,727.4194,0.793,237.8
2/9/2016 15:59,16.07,0,80.7,123.3447,727.1309,0.641,245.2
2/9/2016 16:59,15.13,0,84.3,123.2579,726.9011,0.649,235.2
2/9/2016 17:59,13.81,0,91.5,49.81968,727.2618,0.658,258.8
2/9/2016 18:59,12.4,0,97.5,3.0638,727.844,0.171,237
2/9/2016 19:59,11.76,0,99.4,0,728.4136,0.09,111.2
2/9/2016 20:59,11.64,0,99.8,0,728.9786,0.211,104.7
2/9/2016 21:59,11.6,0,99.5,0,729.5157,0.338,86.6
2/9/2016 22:59,11.43,0,98.9,0,729.9243,0.354,94
2/9/2016 23:59,11.36,0,98,0,729.5968,0.412,98.5
2/10/2016 0:59,11.38,0,98.3,0,728.9293,0.173,90.7
2/10/2016 1:59,11.28,0,98.4,0,728.1353,0.021,92.2
2/10/2016 2:59,11.28,0,98.2,0,727.9478,0.034,107.3
2/10/2016 3:59,10.92,0,99.8,0,727.6396,0.263,110.3
2/10/2016 4:59,10.82,0,100,0,727.715,0.014,147.7
2/10/2016 5:59,10.75,0,100,0,728.0743,0.205,137.5
2/10/2016 6:59,10.76,0,100,5.688406,728.5547,0.084,202.9
2/10/2016 7:59,11.52,0,100,72.97494,729.3485,0.225,249.8
2/10/2016 8:59,13.54,0,94.6,189.5099,729.8713,0.496,235.5
2/10/2016 9:59,14.63,0,90.2,189.9189,730.0746,0.89,247.7
2/10/2016 10:59,14.32,0,90,131.0868,730.1546,1.003,248
2/10/2016 11:59,15.37,0,85.6,292.2745,729.8014,1.325,251.1
2/10/2016 12:59,16.43,0,80.5,295.8258,729.3111,1.132,244.9
2/10/2016 13:59,16.68,0,77.96,322.7578,728.8326,0.933,240.3
2/10/2016 14:59,16.95,0,75.96,349.3012,728.2555,1.135,202.4
2/10/2016 15:59,15.43,0,84.5,194.8871,727.6616,0.567,213.1
2/10/2016 16:59,16.02,0,77.89,114.2066,727.4837,0.55,232.6
2/10/2016 17:59,14.89,0,80.8,85.79652,727.7333,0.652,237.2
2/10/2016 18:59,13.47,0,88.4,11.01111,727.7961,0.104,118.8
2/10/2016 19:59,11.45,0,94.6,0,728.3411,0.599,110.1
2/10/2016 20:59,11.05,0,96.4,0,729.0941,0.436,197.9
2/10/2016 21:59,11.29,0,94,0,729.5054,0.385,112.4
2/10/2016 22:59,11.83,0,87.7,0,729.4742,0.767,93.1
2/10/2016 23:59,11.59,0,89.4,0,729.1585,0.276,189.9
2/11/2016 0:59,11.19,0,94.2,0,728.8994,0.054,125.7
2/11/2016 1:59,10.59,0,99.2,0,728.5178,0.195,129.5
2/11/2016 2:59,10.53,0,100,0,727.9714,0.133,199.3
2/11/2016 3:59,10.53,0,100,0,727.7726,0,258.6
2/11/2016 4:59,10.49,0,100,0,727.7726,0.053,270.8
2/11/2016 5:59,10.43,0,100,0,728.0299,0.063,219.2
2/11/2016 6:59,10.52,0,100,2.977306,728.103,0.168,215.3
2/11/2016 7:59,10.92,0,100,19.92448,729.0171,0.383,255
2/11/2016 8:59,11.84,0,100,138.7744,729.6677,0.499,229.6
2/11/2016 9:59,14.26,0,95.1,331.4932,729.8816,0.917,244.3
2/11/2016 10:59,16.27,0,80.3,352.5041,729.6918,1.042,237.9
2/11/2016 11:59,16.32,0,79.33,396.798,729.185,0.94,246.7
2/11/2016 12:59,17.9,0,73.15,445.4504,728.2584,1.134,206
2/11/2016 13:59,15.93,0,83.8,180.4554,727.7233,1.082,243.2
2/11/2016 14:59,15.48,0,91.6,308.1734,727.5059,0.655,242.4
2/11/2016 15:59,17.76,0,78.55,345.4738,726.9684,0.99,256.5
2/11/2016 16:59,14.93,0,81.6,92.10674,726.9727,0.754,202.4
2/11/2016 17:59,13.76,0,84.6,59.36738,727.2769,0.422,160.5
2/11/2016 18:59,12.71,0,90.8,5.420091,727.6454,0.315,114.8
2/11/2016 19:59,12.11,0,95.4,0,728.025,0.011,150.3
2/11/2016 20:59,11.91,0,95.8,0,728.5016,0.078,115
2/11/2016 21:59,11.87,0,96.5,0,728.9747,0.125,179.7
2/11/2016 22:59,11.76,0,96.7,0,729.2553,0.063,129.6
2/11/2016 23:59,11.53,0,95.9,0,729.2549,0.255,107.1
2/12/2016 0:59,11.49,0,95.6,0,728.8456,0.339,179.3
2/12/2016 1:59,11.49,0,94.8,0,728.4873,0.367,129.7
2/12/2016 2:59,11.41,0,95,0,728.1225,0.029,101.5
2/12/2016 3:59,11.09,0,95.6,0,727.736,0.095,77.34
2/12/2016 4:59,10.66,0,97.8,0,727.9519,0.314,150.9
2/12/2016 5:59,10.87,0,97.1,0,728.1627,0.251,163.7
2/12/2016 6:59,10.96,0,96.8,7.078896,728.5131,0.093,135.8
2/12/2016 7:59,11.97,0,94.3,72.84518,729.051,0.306,214.3
2/12/2016 8:59,13.66,0,88.8,194.3777,729.7513,0.612,212.5
2/12/2016 9:59,15.49,0,82,279.7772,730.0269,1.211,238.7
2/12/2016 10:59,16.18,0,79.37,381.9029,729.8668,1.706,249.8
2/12/2016 11:59,16.97,0,79.99,502.6483,729.3909,1.97,250.8
2/12/2016 12:59,16.98,0,84.4,431.8379,728.7112,1.303,245.1
2/12/2016 13:59,18.44,0,75.05,472.7435,727.9008,1.236,238.1
2/12/2016 14:59,19.12,0,66.16,396.5292,727.2327,1.132,244.7
2/12/2016 15:59,18.76,0,64.06,374.9738,726.6485,1.057,241
2/12/2016 16:59,20.75,0,55.63,402.6501,726.2161,1.187,270.7
2/12/2016 17:59,16.22,0,70.6,54.92965,726.3633,0.438,211.2
2/12/2016 18:59,14.24,0,79.61,7.330337,726.7383,0.195,85.8
2/12/2016 19:59,13.47,0,83.2,0,727.1537,0.36,121.1
2/12/2016 20:59,12.94,0,87.4,0,727.7092,0.062,157.6
2/12/2016 21:59,12.28,0,90.9,0,728.1949,0.092,146.8
2/12/2016 22:59,11.68,0,92.4,0,728.0593,0.533,92.7
2/12/2016 23:59,9.94,0,97.6,0,727.9171,0.512,149.8
2/13/2016 0:59,10.1,0,95.9,0,727.3811,0.443,185.1
2/13/2016 1:59,10.76,0,94.9,0,726.6025,0.44,191.6
2/13/2016 2:59,10.6,0,95.7,0,726.2971,0.153,174.2
2/13/2016 3:59,10.83,0,96.2,0,726.4142,0.125,252.7
2/13/2016 4:59,11.12,0,95.4,0,726.6368,0.134,164.7
2/13/2016 5:59,11.14,0,96.3,0,727.1027,0.041,88.2
2/13/2016 6:59,11.07,0,97.1,4.992678,727.5639,0.031,183.8
2/13/2016 7:59,12,0,94.1,51.64883,728.2529,0.327,184.5
2/13/2016 8:59,13.59,0,90.2,127.6547,729.141,0.567,245
2/13/2016 9:59,16.66,0,75.48,477.6601,729.3199,1.179,228.7
2/13/2016 10:59,19.94,0,59.01,845.6772,728.7479,2.432,240.5
2/13/2016 11:59,19.37,0,61.75,607.6135,728.3019,2.462,238.4
2/13/2016 12:59,20.38,0,58.47,575.426,727.8489,1.203,250.4
2/13/2016 13:59,20.78,0,58.4,596.2008,727.1683,2.028,243.2
2/13/2016 14:59,20.08,0,58.81,398.6799,726.5752,1.524,243.5
2/13/2016 15:59,20,0,58.82,352.9858,725.8811,1.417,244.7
2/13/2016 16:59,19.44,0,62.01,307.5675,725.5018,1.562,245.5
2/13/2016 17:59,19.74,0,58.6,222.3496,725.5636,1.092,276.6
2/13/2016 18:59,15.92,0,72.96,15.31272,725.9842,0.314,177.4
2/13/2016 19:59,13.66,0,85,0,726.4171,0.008,154.2
2/13/2016 20:59,12.85,0,88.2,0,726.9796,0.183,175.3
2/13/2016 21:59,12.25,0,90.1,0,727.3909,0.426,163
2/13/2016 22:59,12.6,0,90.1,0,727.7815,0.397,151
2/13/2016 23:59,12.7,0,90.2,0,727.7919,0.197,130.6
2/14/2016 0:59,12.74,0,90.4,0,727.6207,0.113,178.8
2/14/2016 1:59,11.62,0,93.2,0,726.5975,0.396,174.5
2/14/2016 2:59,10.7,0,95.6,0,725.959,0.532,206.9
2/14/2016 3:59,11.6,0,92.2,0,725.4785,0.306,141.2
2/14/2016 4:59,11.8,0,91.9,0,725.5331,0.094,130.7
2/14/2016 5:59,11.73,0,92.7,0,725.7346,0.016,143.6
2/14/2016 6:59,11.84,0,92.4,6.690822,726.0905,0.018,148.6
2/14/2016 7:59,12.46,0,93.3,47.23632,726.713,0.073,202.2
2/14/2016 8:59,13.93,0,88.6,145.0143,727.4218,0.561,261.5
2/14/2016 9:59,15.01,0,81.9,243.3981,727.8086,1.628,250.2
2/14/2016 10:59,16.31,0,76.29,342.3354,727.7103,1.797,246
2/14/2016 11:59,18.03,0,70.35,399.3942,727.3521,1.571,247.2
2/14/2016 12:59,19.51,0,63.26,392.8357,726.8074,1.134,252.4
2/14/2016 13:59,19.06,0,61.32,382.3592,725.9838,1.04,237.7
2/14/2016 14:59,20.48,0,58.73,478.7144,725.1804,1.244,255
2/14/2016 15:59,20.75,0,58.22,516.8865,724.5666,1.617,254.9
2/14/2016 16:59,18.96,0,60.72,208.0801,724.0983,1.421,254.4
2/14/2016 17:59,17.03,0,68.41,52.16175,724.4525,0.522,214.3
2/14/2016 18:59,15.08,0,76.94,7.845167,725.0849,0.151,206.3
2/14/2016 19:59,14.1,0,83.2,0,725.7333,0.278,152.1
2/14/2016 20:59,12.82,0,89.2,0,726.3309,0.202,110.4
2/14/2016 21:59,12.82,0,89.8,0,726.7891,0.338,147.7
2/14/2016 22:59,13,0,86.1,0,727.0413,0.313,119.4
2/14/2016 23:59,12.7,0,86.2,0,726.8494,0.131,142
2/15/2016 0:59,12.73,0,86.8,0,726.4579,0.116,80.9
2/15/2016 1:59,12.23,0,92.4,0,725.928,0.132,137.2
2/15/2016 2:59,12.01,0,93.5,0,725.2672,0.291,141.2
2/15/2016 3:59,12.17,0,93.2,0,724.8583,0.296,154.3
2/15/2016 4:59,12.19,0,93.9,0,724.7872,0.126,131.6
2/15/2016 5:59,12.17,0,95,0,725.1459,0.187,129.7
2/15/2016 6:59,11.88,0,98.2,6.893319,725.6284,0.031,215
2/15/2016 7:59,12.47,0,98.7,56.20411,726.1666,0.246,190.5
2/15/2016 8:59,12.99,0,98.4,102.8825,726.9382,0.483,244.9
2/15/2016 9:59,15.52,0,89.4,241.3826,727.1167,0.875,225.6
2/15/2016 10:59,17.83,0,74.94,394.7908,727.1853,0.966,248.3
2/15/2016 11:59,18.23,0,73.24,434.8986,726.989,1.366,254
2/15/2016 12:59,19.8,0,66.51,412.8929,726.4601,1.214,253.5
2/15/2016 13:59,19.94,0,64.43,562.2705,725.643,1.181,229.9
2/15/2016 14:59,20.24,0,62.28,434.9388,724.8638,1.124,240.3
2/15/2016 15:59,18.49,0,65.89,237.5045,724.4033,0.958,229
2/15/2016 16:59,16.94,0,70.22,130.7745,724.1643,0.665,213.7
2/15/2016 17:59,15.47,0,75.02,45.80277,724.1866,0.362,120.3
2/15/2016 18:59,14.64,0,75.81,7.912185,724.6975,0.368,136.7
2/15/2016 19:59,13.89,0,79.3,0,724.9866,0.33,101.6
2/15/2016 20:59,13.32,0,84.2,0,725.4371,0.048,114.5
2/15/2016 21:59,12.99,0,87,0,725.9679,0.13,108.3
2/15/2016 22:59,12.89,0,87.8,0,726.1815,0.141,131.5
2/15/2016 23:59,12.82,0,88.7,0,726.1274,0.141,97
2/16/2016 0:59,12.55,0,90.8,0,726.0892,0.155,120.7
2/16/2016 1:59,12.21,0,92.8,0,725.6597,0.323,108.9
2/16/2016 2:59,12.2,0,91.2,0,725.201,0.331,101.9
2/16/2016 3:59,12.23,0,91.9,0,725.01,0.255,118.4
2/16/2016 4:59,11.63,0,98,0,725.4171,0.053,133
2/16/2016 5:59,11.51,0,99,0,725.94,0.292,90.6
2/16/2016 6:59,11.74,0,93.7,5.829,726.1541,0.613,96.6
2/16/2016 7:59,13.12,0,88,75.19296,726.8437,0.346,158.8
2/16/2016 8:59,15.16,0,77.8,205.2352,727.288,0.782,203.1
2/16/2016 9:59,16.96,0,70.04,285.4103,727.2302,0.998,209.2
2/16/2016 10:59,18.63,0,65.8,372.0086,727.1025,1.056,259
2/16/2016 11:59,19.43,0,62.97,404.3681,726.7443,1.026,257
2/16/2016 12:59,19.44,0,64.2,346.9854,726.3557,1.043,242.4
2/16/2016 13:59,20.31,0,62.55,385.4691,725.4526,1.206,252.5
2/16/2016 14:59,20.56,0,61.38,466.5366,724.5972,1.34,246.6
2/16/2016 15:59,21.29,0,59.5,417.6235,724.1589,1.31,250.9
2/16/2016 16:59,19.12,0,63.71,195.0162,724.3614,0.848,257.3
2/16/2016 17:59,17.37,0,71.49,86.66603,724.738,0.543,271.8
2/16/2016 18:59,15.03,0,80.3,10.18668,725.3115,0.329,135.7
2/16/2016 19:59,13.77,0,84.6,0,725.8144,0,184.1
2/16/2016 20:59,13.85,0,84.4,0,726.3315,0.119,86.5
2/16/2016 21:59,13.39,0,86.3,0,726.8873,0.252,124.6
2/16/2016 22:59,12.67,0,88.4,0,727.2481,0.338,95.9
2/16/2016 23:59,11.91,0,92.4,0,727.3332,0.193,163.3
2/17/2016 0:59,12.18,0,91.8,0,727.0424,0.188,114.5
2/17/2016 1:59,12.12,0,93.1,0,726.5607,0.015,99.2
2/17/2016 2:59,11.82,0,96.2,0,726.1548,0.082,195.1
2/17/2016 3:59,11.42,0,98.6,0,725.882,0.045,132.1
2/17/2016 4:59,11.45,0,97,0,725.8787,0.11,147.4
2/17/2016 5:59,11.42,0,97.6,0,726.309,0.063,149.1
2/17/2016 6:59,11.45,0,97.9,5.825212,726.972,0.13,140.1
2/17/2016 7:59,11.95,0,97.8,44.39919,727.6465,0.113,214.8
2/17/2016 8:59,13.18,0,91.9,125.6947,728.2062,0.442,245.2
2/17/2016 9:59,14.33,0,86,170.6419,728.5485,0.544,209.7
2/17/2016 10:59,18.47,0,69.97,655.7516,728.4135,1.507,244
2/17/2016 11:59,18.91,0,63.5,383.2273,728.1811,1.258,246.1
2/17/2016 12:59,19.72,0,60.7,341.1923,727.8604,0.924,240.5
2/17/2016 13:59,19.17,0,62.52,246.8385,727.3318,0.81,256.8
2/17/2016 14:59,19.48,0,63.85,521.7807,726.6321,1.901,252.9
2/17/2016 15:59,18.53,0,64.34,173.8777,726.0748,0.827,249.8
2/17/2016 16:59,17.62,0,67.7,141.5347,725.8082,0.643,238.3
2/17/2016 17:59,17.26,0,70.3,77.80047,725.8755,0.393,238.3
2/17/2016 18:59,14.84,0,81.8,8.908499,726.4225,0.375,108.8
2/17/2016 19:59,13.52,0,88.9,0,727.0525,0.195,104.5
2/17/2016 20:59,13.27,0,90.2,0,727.5848,0.103,150.2
2/17/2016 21:59,12.99,0,91.5,0,728.2046,0.119,201.9
2/17/2016 22:59,12.71,0,92.4,0,728.662,0.026,162.4
2/17/2016 23:59,12.71,0,92.4,0,728.7395,0.021,134.4
2/18/2016 0:59,12.61,0,92.5,0,728.3943,0.019,101.4
2/18/2016 1:59,12.46,0,92.1,0,727.9267,0.067,131.7
2/18/2016 2:59,12,0,94.5,0,727.4492,0.076,84.9
2/18/2016 3:59,11.56,0,95.1,0,727.1592,0.232,118.7
2/18/2016 4:59,10.89,0,96.8,0,727.2328,0.269,157.1
2/18/2016 5:59,10.8,0,96.7,0,727.6663,0.315,168.3
2/18/2016 6:59,11.48,0,93.9,4.752915,728.1943,0.516,114.5
2/18/2016 7:59,11.72,0,94.2,49.21295,728.6781,0.266,173.5
2/18/2016 8:59,13.9,0,87.2,170.552,729.2698,0.591,210.7
2/18/2016 9:59,16.3,0,77.95,325.707,729.3055,1.511,244.7
2/18/2016 10:59,17.67,0,70.79,429.145,729.3159,2.263,247.8
2/18/2016 11:59,18.34,0,68.08,456.9068,728.9009,1.479,246.1
2/18/2016 12:59,19.6,0,61.85,383.1037,728.1416,1.33,255.7
2/18/2016 13:59,19.75,0,61.27,507.8806,727.4056,1.01,246.8
2/18/2016 14:59,21.73,0,54.88,540.944,726.4966,1.465,250
2/18/2016 15:59,20.3,0,55.32,202.6953,725.8066,0.946,234.9
2/18/2016 16:59,19.68,0,61,218.1697,725.5688,0.837,233.1
2/18/2016 17:59,18.26,0,67.2,136.9297,725.7987,0.875,241.6
2/18/2016 18:59,15.64,0,76.72,8.221261,726.2376,0.326,154.7
2/18/2016 19:59,14.1,0,84,0,726.9054,0.14,167.1
2/18/2016 20:59,12.59,0,89.6,0,727.4762,0.231,153
2/18/2016 21:59,12.42,0,90.7,0,728.0947,0.316,140.1
2/18/2016 22:59,12.9,0,89.1,0,728.5658,0.206,183.4
2/18/2016 23:59,12.9,0,88.8,0,728.6224,0.156,161.8
2/19/2016 0:59,11.73,0,98.2,0,728.3918,0.221,239.2
2/19/2016 1:59,11.42,0,100,0,727.868,0.049,236
2/19/2016 2:59,11.3,0,100,0,727.2281,0.252,179.5
2/19/2016 3:59,11.2,0,100,0,726.9465,0.001,221
2/19/2016 4:59,11.19,0,100,0,726.9412,0.083,144.9
2/19/2016 5:59,11.17,0,100,0,727.1468,0.073,179.2
2/19/2016 6:59,11.43,0,100,6.300047,727.331,0.055,124.5
2/19/2016 7:59,12.03,0,100,40.06366,727.939,0.117,194.4
2/19/2016 8:59,13.3,0,98.1,105.8152,728.7193,0.447,229.3
2/19/2016 9:59,14.56,0,91.4,187.3576,729.1563,0.762,236.5
2/19/2016 10:59,16.46,0,80.5,315.8928,729.3554,1.454,240.4
2/19/2016 11:59,17.72,0,73.94,488.1273,728.899,1.916,249.4
2/19/2016 12:59,17.95,0,73.29,355.4552,728.2383,1.731,239.7
2/19/2016 13:59,20.64,0,63.75,752.1172,727.264,1.757,236
2/19/2016 14:59,19.9,0,61.95,411.8133,726.4193,1.936,234.4
2/19/2016 15:59,19.8,0,63.12,402.4986,725.7118,1.748,247.8
2/19/2016 16:59,21.29,0,56.25,393.006,725.006,1.707,234.8
2/19/2016 17:59,18.71,0,61.23,97.16257,725.198,0.567,220.7
2/19/2016 18:59,15.83,0,69.95,7.606574,725.6323,0.591,114
2/19/2016 19:59,13.58,0,77.05,0,725.7651,0.938,70.53
2/19/2016 20:59,12.96,0,79.47,0,726.0496,0.64,140.2
2/19/2016 21:59,13.16,0,82.5,0,726.7893,0.481,242.4
2/19/2016 22:59,12.95,0,88,0,727.4518,0.117,171.6
2/19/2016 23:59,11.94,0,97.1,0,727.5804,0.147,168.1
2/20/2016 0:59,11.82,0,99.8,0,727.1534,0.418,189.7
2/20/2016 1:59,12.11,0,100,0,726.6479,0.372,182.2
2/20/2016 2:59,12.1,0,100,0,726.014,0.073,211.3
2/20/2016 3:59,12.13,0,100,0,725.5848,0.011,183.5
2/20/2016 4:59,12.15,0,100,0,725.6483,0.132,134.2
2/20/2016 5:59,12.06,0,100,0,725.8907,0.078,233.9
2/20/2016 6:59,11.82,0,98.5,4.107109,726.3173,0.342,93.4
2/20/2016 7:59,12.43,0,97.3,51.14588,727.0622,0.059,159.7
2/20/2016 8:59,14.32,0,87.6,138.3734,727.761,0.339,229.9
2/20/2016 9:59,16.31,0,78.47,293.3466,728.1993,0.951,253.5
2/20/2016 10:59,18.86,0,67.77,449.9406,728.1718,1.487,249.8
2/20/2016 11:59,19.06,0,67.3,420.2711,727.8203,1.627,257.6
2/20/2016 12:59,20.12,0,62.91,469.5486,727.1064,1.66,248.9
2/20/2016 13:59,20.63,0,59.62,488.6367,726.2429,1.142,220.9
2/20/2016 14:59,20.73,0,58.87,404.7666,725.29,1.295,245.1
2/20/2016 15:59,20.34,0,59.27,314.8856,724.6261,1.088,239.5
2/20/2016 16:59,21.02,0,56.47,297.4653,724.1028,1.499,239.4
2/20/2016 17:59,17.65,0,66.23,70.17547,724.1614,0.329,214.6
2/20/2016 18:59,14.93,0,78.59,8.545102,724.6003,0.42,102.5
2/20/2016 19:59,13.22,0,82.1,0,725.0923,0.858,141.6
2/20/2016 20:59,12.62,0,82.4,0,725.8237,0.913,173.5
2/20/2016 21:59,12,0,85.2,0,726.5333,0.596,134.3
2/20/2016 22:59,11.88,0,89,0,727.0854,0.418,199.6
2/20/2016 23:59,11.64,0,91.3,0,727.1379,0.247,139.3
2/21/2016 0:59,10.72,0,91.3,0,726.5313,0.664,149.5
2/21/2016 1:59,9.97,0,93.8,0,726.1323,0.387,116.4
2/21/2016 2:59,10.78,0,91.6,0,725.4078,0.371,164.2
2/21/2016 3:59,10.91,0,92.6,0,725.0443,0.003,156.8
2/21/2016 4:59,10.9,0,93.3,0,725.1622,0.275,129.7
2/21/2016 5:59,10.99,0,95.3,0,725.2964,0.045,160.6
2/21/2016 6:59,10.97,0,95.7,9.420882,725.6925,0.054,79.2
2/21/2016 7:59,12.4,0,92.3,97.71245,726.1814,0.669,243.6
2/21/2016 8:59,14.03,0,87.2,177.2076,726.8492,0.801,236.6
2/21/2016 9:59,14.9,0,83.8,220.8572,727.1588,0.862,227.5
2/21/2016 10:59,17.03,0,77.95,356.9626,727.1572,1.248,239.1
2/21/2016 11:59,19.47,0,69.41,613.4382,726.6391,1.969,248.2
2/21/2016 12:59,20.71,0,64.46,518.1152,725.9916,1.937,240.6
2/21/2016 13:59,20.13,0,65.62,458.8777,725.4443,1.513,248.6
2/21/2016 14:59,23.46,0,55.32,751.7983,724.5333,1.462,248.1
2/21/2016 15:59,23.13,0,53.48,533.0927,723.9861,1.83,252
2/21/2016 16:59,22.35,0,53.97,265.2347,723.6494,0.895,268.2
2/21/2016 17:59,22.45,0,51.77,243.7877,723.8094,0.975,287.6
2/21/2016 18:59,17.08,0,77.17,5.190885,724.5409,0.774,147.8
2/21/2016 19:59,15.64,0,85,0,725.2687,0.392,189.9
2/21/2016 20:59,14.54,0,91.9,0,726.132,0.253,174.2
2/21/2016 21:59,14.21,0,91.4,0,726.9756,0.435,78.88
2/21/2016 22:59,13.79,0,92.6,0,727.2001,0.044,83.8
2/21/2016 23:59,13.57,0,93.9,0,727.0818,0.123,173.8
2/22/2016 0:59,13.32,0,93.9,0,726.7881,0.04,144.9
2/22/2016 1:59,12.94,0,96.6,0,726.1628,0.008,123.5
2/22/2016 2:59,12.96,0,94.8,0,725.557,0.203,171.4
2/22/2016 3:59,13.21,0,87.6,0,725.2443,0.492,121.4
2/22/2016 4:59,11.95,0,95.8,0,725.2486,0.181,88.9
2/22/2016 5:59,10.61,0,97.9,0,725.5033,0.245,175.8
2/22/2016 6:59,11.2,0,96.7,3.531399,726.0306,0.26,162.6
2/22/2016 7:59,12.72,0,91.8,61.52926,726.6758,0.084,232.6
2/22/2016 8:59,14.21,0,89.6,166.1748,727.2983,0.806,229.9
2/22/2016 9:59,14.46,0,91.1,158.4149,727.4988,0.907,241.1
2/22/2016 10:59,16.58,0,83.9,356.762,727.2329,1.071,247
2/22/2016 11:59,20.09,0,69.67,542.0157,726.5541,1.372,243.4
2/22/2016 12:59,22.69,0,60.36,898.3855,725.7651,1.953,245.7
2/22/2016 13:59,22.75,0,57.48,782.6248,724.8784,2.065,237.6
2/22/2016 14:59,22.09,0,59.37,536.9723,724.144,2.176,236.7
2/22/2016 15:59,20.57,0,70.82,345.708,723.895,1.584,227.7
2/22/2016 16:59,17.58,0,79.53,60.18301,724.0752,0.854,240.7
2/22/2016 17:59,16.8,0,82.6,46.318,724.1387,0.707,236
2/22/2016 18:59,15.76,0,88.2,10.04866,724.7628,0.596,251.5
2/22/2016 19:59,14.15,0,92.7,0,725.4398,0.437,215.6
2/22/2016 20:59,13.44,0,94.8,0,726.0887,0.294,246.1
2/22/2016 21:59,13.43,0,95.7,0,726.8636,0.113,242.9
2/22/2016 22:59,13.03,0,97.5,0,727.3719,0.241,193.8
2/22/2016 23:59,12.8,0,99.7,0,727.3735,0.126,240.6
2/23/2016 0:59,12.69,0,100,0,727.1271,0.233,158.3
2/23/2016 1:59,12.47,0,100,0,726.7247,0,62.3
2/23/2016 2:59,12.26,0,99.6,0,725.9936,0.423,130.7
2/23/2016 3:59,11.91,0,99.4,0,725.8121,0.366,138.6
2/23/2016 4:59,11.97,0,100,0,725.9491,0.017,179.5
2/23/2016 5:59,11.78,0,99.9,0,726.22,0.057,167.5
2/23/2016 6:59,11.3,0,99.6,4.829339,726.4423,0.534,99.1
2/23/2016 7:59,11.09,0,100,44.92415,727.1371,0.22,172.9
2/23/2016 8:59,13.48,0,95,202.3562,727.9365,0.427,198.8
2/23/2016 9:59,16.33,0,82.9,285.6797,728.3761,1.597,250.3
2/23/2016 10:59,19.44,0,68.14,782.7133,728.0875,1.459,223.9
2/23/2016 11:59,22.11,0,56.91,894.5905,727.3436,2.189,245.1
2/23/2016 12:59,21.35,0,56.58,424.2959,727.0599,1.52,244.6
2/23/2016 13:59,20.17,0,58.12,294.6604,726.6487,0.97,244.1
2/23/2016 14:59,21.62,0,53.69,497.1838,725.9248,1.721,244.1
2/23/2016 15:59,19.98,0,58.77,223.4193,725.3297,0.98,220.4
2/23/2016 16:59,17.44,0,70.57,85.87903,725.3906,0.626,171.5
2/23/2016 17:59,15.31,0,81.2,28.07757,725.9429,0.715,247.2
2/23/2016 18:59,14.3,0,85.7,2.190804,726.6183,0.218,119.7
2/23/2016 19:59,13.36,0,89.3,0,727.0909,0.179,80.4
2/23/2016 20:59,13.09,0,90.5,0,727.7728,0.461,78.71
2/23/2016 21:59,12.84,0,91.3,0,728.1278,0.578,146.9
2/23/2016 22:59,12.05,0,92.6,0,728.3692,0.631,176.8
2/23/2016 23:59,12,0,92.1,0,728.6375,0.494,211.7
2/24/2016 0:59,12.48,0,91.3,0,728.118,0.363,144.5
2/24/2016 1:59,12.65,0,91.6,0,727.1689,0.42,127.3
2/24/2016 2:59,12.26,0,96.7,0,726.7486,0.235,220.2
2/24/2016 3:59,11.78,0,100,0,726.5675,0.105,172.9
2/24/2016 4:59,11.62,0,100,0,726.6592,0,152.7
2/24/2016 5:59,11.55,0,100,0,726.8756,0.015,151.5
2/24/2016 6:59,11.64,0,100,5.886549,727.5696,0.049,161.4
2/24/2016 7:59,12.49,0,99.6,61.22114,728.1712,0.488,232.5
2/24/2016 8:59,13.3,0,97,77.56422,729.041,0.749,235.9
2/24/2016 9:59,14.28,0,95.5,214.3393,729.4222,0.799,234.8
2/24/2016 10:59,16.67,0,83.8,328.8295,729.3179,1.693,259
2/24/2016 11:59,17.77,0,76.83,304.933,728.9744,1.305,240.7
2/24/2016 12:59,17.7,0,80.2,395.9925,728.5336,1.364,223.2
2/24/2016 13:59,18.69,0,77.48,400.1861,727.8225,0.944,248.3
2/24/2016 14:59,19.8,0,68.13,388.4214,726.9221,0.891,227.8
2/24/2016 15:59,22.02,0,58.65,553.0923,726.3003,1.308,265.2
2/24/2016 16:59,19.23,0,65.04,162.0098,726.2613,0.952,230.2
2/24/2016 17:59,14.4,0,91.5,69.67749,726.8718,0.488,193.5
2/24/2016 18:59,13.47,0,94,14.38555,727.3823,0.321,128.4
2/24/2016 19:59,12.52,0,97.6,0,728.0173,0.206,153.5
2/24/2016 20:59,11.53,0,97.7,0,728.1173,0.426,126.9
2/24/2016 21:59,11.01,0,96.1,0,728.6373,0.563,106
2/24/2016 22:59,10.51,0,95.5,0,729.0319,0.551,171.3
2/24/2016 23:59,10.24,0,97.4,0,729.2523,0.449,203.6
