fecha,temp.machangarchulcoETAPA,precip.machangarchulcoETAPA,hum.machangarchulcoETAPA,rad.machangarchulcoETAPA,pres.machangarchulcoETAPA,vviento.machangarchulcoETAPA,dviento.machangarchulcoETAPA
6/16/2015 18:59,10.23,0,92.1,1.548144,715.715,0.777,230
6/16/2015 19:59,8.55,0,98.4,0,716.472,0.905,129.8
6/16/2015 20:59,7.472,0,100,0,716.9902,1.218,110.5
6/16/2015 21:59,7.311,0,100,0,717.3573,1.433,46.64
6/16/2015 22:59,8.22,0,99.7,0,717.679,1.351,50.73
6/16/2015 23:59,8.76,0,99.4,0,717.5843,1.352,56.46
6/17/2015 0:59,8.88,0.1,100,0,717.4824,0.907,120.1
6/17/2015 1:59,9.04,2.4,100,0,717.0876,0.503,205.9
6/17/2015 2:59,9.07,0.7,100,0,716.4319,0.615,180.7
6/17/2015 3:59,9.03,2.2,100,0,716.3828,0.687,167.9
6/17/2015 4:59,8.96,0.9,100,0,716.3841,0.343,230.7
6/17/2015 5:59,8.83,0.2,100,0,716.5109,0.56,171.6
6/17/2015 6:59,8.95,1.1,100,5.617432,716.6959,0.401,196.3
6/17/2015 7:59,9.59,1.3,100,61.8894,717.2852,0.866,161.3
6/17/2015 8:59,10.33,0.6,99.4,108.1114,717.9056,1.073,180.2
6/17/2015 9:59,10.63,0.4,98.1,157.4701,718.0387,1.123,172.8
6/17/2015 10:59,11.34,0.1,96.3,190.1994,717.9073,1.282,192.8
6/17/2015 11:59,12.51,0,92.3,230.2238,717.5803,0.996,167.7
6/17/2015 12:59,14.01,0,83.3,404.9857,716.7995,1.973,201.6
6/17/2015 13:59,14.41,0,80.7,467.5981,715.9651,2.359,221.1
6/17/2015 14:59,14.55,0,76.89,335.6968,715.1016,2.37,217.5
6/17/2015 15:59,13.97,0,78.99,182.5744,714.7489,2.416,219.2
6/17/2015 16:59,13.37,0,80.9,121.9606,714.9788,1.857,194.1
6/17/2015 17:59,12.55,0,83.8,54.4692,715.399,0.978,190.9
6/17/2015 18:59,10.74,0,93.3,1.570714,715.7924,0.694,213
6/17/2015 19:59,10.45,0,95.6,0,716.3882,0.967,220.1
6/17/2015 20:59,9.87,0,98.4,0,716.8963,0.561,185
6/17/2015 21:59,8.01,0,100,0,717.2453,0.7,196.1
6/17/2015 22:59,7.372,0,100,0,717.1979,0.825,138.4
6/17/2015 23:59,7.81,0,100,0,717.065,0.782,74.67
6/18/2015 0:59,8.42,0,100,0,717.0723,0.619,175.4
6/18/2015 1:59,8.18,0,100,0,716.5924,0.584,161.6
6/18/2015 2:59,8.35,0,100,0,716.0988,0.56,164.7
6/18/2015 3:59,8.1,0,100,0,716.045,0.48,171.3
6/18/2015 4:59,7.322,0,100,0,716.149,0.32,199.3
6/18/2015 5:59,7.116,0,100,0,716.5604,0.389,166.6
6/18/2015 6:59,6.777,0,100,19.40511,716.6755,1.127,84
6/18/2015 7:59,9.13,0,97.9,86.46684,717.2151,0.949,130.9
6/18/2015 8:59,10.83,0,88.2,106.8052,717.7698,1.4,204.9
6/18/2015 9:59,11.76,0,85,170.8878,717.9056,1.622,193
6/18/2015 10:59,12.99,0,83.5,353.2693,717.6981,1.552,173.2
6/18/2015 11:59,13.79,0,78.01,314.087,717.2471,1.742,183.1
6/18/2015 12:59,14.25,0,74.93,300.8881,716.5035,2.47,253
6/18/2015 13:59,14.89,0,75.29,423.2511,715.8171,2.59,159.8
6/18/2015 14:59,14.69,0,75.34,303.6548,715.2759,2.41,206.6
6/18/2015 15:59,14.39,0,71.19,322.4609,714.7435,2.248,242.5
6/18/2015 16:59,13.6,0.1,72.65,105.507,714.7377,1.401,195
6/18/2015 17:59,11.21,0.1,91.9,21.94229,715.1936,0.839,216.7
6/18/2015 18:59,10.7,0,95.2,0.9392287,715.601,0.716,204.4
6/18/2015 19:59,10.48,0,96,0,716.1996,0.781,203.3
6/18/2015 20:59,10.17,0,97.7,0,716.9029,0.468,198.3
6/18/2015 21:59,9.75,0,97.4,0,717.2579,0.735,221
6/18/2015 22:59,9.88,0,95.9,0,717.3781,0.931,204.6
6/18/2015 23:59,9.89,0,96.4,0,717.2794,0.6,202.7
6/19/2015 0:59,9.29,0.5,99.5,0,716.7527,0.743,207.2
6/19/2015 1:59,9.15,0.2,100,0,716.2502,0.328,192.8
6/19/2015 2:59,9.03,1.6,100,0,715.9423,0.927,210.2
6/19/2015 3:59,8.88,1.4,100,0,715.6949,1.298,232.4
6/19/2015 4:59,8.69,2.2,100,0,715.8506,1.428,202.8
6/19/2015 5:59,8.9,0,97.9,0,716.4088,1.906,222.9
6/19/2015 6:59,8.63,0,96.4,8.057628,716.6619,1.498,200.2
6/19/2015 7:59,8.92,0,93.4,55.70355,717.3511,1.783,216.2
6/19/2015 8:59,9.43,0,91,133.7208,718.0245,1.715,209.3
6/19/2015 9:59,10.18,0,86.1,245.5233,718.2565,2.09,207.6
6/19/2015 10:59,10.9,0,80.9,257.1338,718.1989,2.246,220.7
6/19/2015 11:59,11.48,0,76.23,282.8006,717.793,2.428,216.4
6/19/2015 12:59,12.92,0,73.23,683.9873,717.3005,2.076,218.7
6/19/2015 13:59,13.83,0,66.55,514.1825,716.4395,2.856,221.9
6/19/2015 14:59,11.63,0,76.43,148.2637,715.8906,2.384,227.9
6/19/2015 15:59,11.85,0,76.46,169.9955,715.5298,2.031,210.5
6/19/2015 16:59,11.52,0,79.24,129.6852,715.4874,1.643,208.5
6/19/2015 17:59,10.24,0.1,87.8,22.34634,715.7044,1.222,227
6/19/2015 18:59,9.64,0,91.2,1.068094,716.2717,1.538,207.7
6/19/2015 19:59,9.38,0,92.9,0,716.934,1.215,211.1
6/19/2015 20:59,9.34,0,93.8,0,717.5442,1.52,223.9
6/19/2015 21:59,8.61,1,99.4,0,718.2157,2.004,229.6
6/19/2015 22:59,8.41,0,99.8,0,718.2194,2.104,219.3
6/19/2015 23:59,8.09,0.8,99.4,0,718.1978,2.1,214.4
6/20/2015 0:59,8,0,99.7,0,717.6762,1.061,204.4
6/20/2015 1:59,7.983,0.3,100,0,717.4897,0.673,187.2
6/20/2015 2:59,7.895,0.4,100,0,717.0019,0.778,198.7
6/20/2015 3:59,7.823,0.7,100,0,716.9647,1.293,193.4
6/20/2015 4:59,7.72,0,100,0,716.8835,0.805,187.6
6/20/2015 5:59,7.508,0.1,100,0,716.8046,0.289,191.9
6/20/2015 6:59,7.625,0,100,11.40588,716.9211,0.333,123.9
6/20/2015 7:59,8.49,0.2,100,57.39147,717.2659,0.839,198.9
6/20/2015 8:59,9.09,0.9,100,103.9538,717.9349,1.715,195.5
6/20/2015 9:59,9.55,1.5,99.9,147.8193,718.173,1.617,183.4
6/20/2015 10:59,10.43,0.3,96.7,166.7939,718.0169,1.373,195.8
6/20/2015 11:59,10.65,0.3,97.3,246.3475,717.6121,1.783,204.3
6/20/2015 12:59,11.51,0.2,93.7,285.3785,717.1628,2.382,204.3
6/20/2015 13:59,11.26,0,95.2,202.44,716.6719,1.901,183.9
6/20/2015 14:59,11,0.7,93.5,167.533,716.2826,2.455,208.2
6/20/2015 15:59,10.43,0.2,96,125.0997,716.3096,1.23,229.8
6/20/2015 16:59,10.04,0,95.4,33.20795,716.2972,0.911,197.2
6/20/2015 17:59,8.99,0.2,98.1,10.0167,716.7375,1.324,190.3
6/20/2015 18:59,8.04,0.5,99.8,0.5820316,717.4001,1.216,230.4
6/20/2015 19:59,7.712,0.4,99.7,0,718.0752,1.004,183.6
6/20/2015 20:59,7.261,0,100,0,718.619,0.671,152
6/20/2015 21:59,6.777,0,100,0,718.888,0.694,102.8
6/20/2015 22:59,6.392,0,100,0,718.8491,1.159,79.05
6/20/2015 23:59,6.303,0,100,0,718.7896,1.258,118.7
6/21/2015 0:59,6.133,0,100,0,718.5527,1.299,98
6/21/2015 1:59,5.927,0,100,0,718.2592,1.179,83.8
6/21/2015 2:59,5.848,0.1,100,0,717.9699,0.959,84.6
6/21/2015 3:59,5.802,0,100,0,717.8804,0.791,93.1
6/21/2015 4:59,5.857,0,100,0,717.6969,1.374,130.9
6/21/2015 5:59,5.895,0,100,0,717.8857,1.166,105
6/21/2015 6:59,5.966,0,100,3.945647,718.3307,0.988,83.4
6/21/2015 7:59,6.466,0,100,17.78312,718.7357,0.908,65.06
6/21/2015 8:59,7.264,0.1,100,30.41369,719.1862,0.603,170.6
6/21/2015 9:59,8.49,0,97.2,88.01328,719.2542,0.972,222
6/21/2015 10:59,9.1,0,92.5,85.42578,719.1335,1.047,196.4
6/21/2015 11:59,9.37,0,92,119.5472,718.8917,1.117,176.9
6/21/2015 12:59,10.06,0,87.5,128.8805,718.5349,1.436,209.6
6/21/2015 13:59,9.92,0,88,110.0729,718.0889,1.343,216
6/21/2015 14:59,10.2,0,87.1,121.7151,717.692,0.908,216.8
6/21/2015 15:59,10.4,0,83.2,118.1948,717.39,1.099,233.6
6/21/2015 16:59,10.24,0,84,70.87231,717.2257,0.886,229.6
6/21/2015 17:59,9.12,0,93.9,13.01384,717.3951,0.63,186.3
6/21/2015 18:59,8.04,0,97.2,0.6393107,717.8813,0.951,191.5
6/21/2015 19:59,7.528,0,99.7,0,718.2665,0.28,195.6
6/21/2015 20:59,7.227,0,99.1,0,718.6025,0.709,135.5
6/21/2015 21:59,7.172,0,99.2,0,718.8993,0.597,132.4
6/21/2015 22:59,7.203,0,99.7,0,718.8466,0.734,128.3
6/21/2015 23:59,7.51,0,99.8,0,718.9048,0.721,178.9
6/22/2015 0:59,7.642,0,100,0,718.685,0.821,219.1
6/22/2015 1:59,7.519,0,100,0,718.4404,0.507,166.4
6/22/2015 2:59,7.574,0,100,0,718.2083,0.51,173.8
6/22/2015 3:59,7.626,0,99.9,0,718.1347,0.434,163
6/22/2015 4:59,7.557,0,100,0,718.2072,0.623,181
6/22/2015 5:59,7.444,0,100,0,718.3002,0.652,117.7
6/22/2015 6:59,7.549,0,100,18.99516,718.4211,0.623,167.5
6/22/2015 7:59,9.05,0,96.3,76.33935,718.7363,0.715,148.4
6/22/2015 8:59,9.74,0.1,93.7,152.0106,719.1714,1.269,195
6/22/2015 9:59,11.58,0,83.2,233.1701,719.3779,1.517,204.2
6/22/2015 10:59,11.1,0,86.2,170.4187,719.4274,1.319,176.1
6/22/2015 11:59,11.44,0,86,211.7854,719.2028,1.332,191.2
6/22/2015 12:59,12.21,0,80.8,239.8531,718.8138,1.339,218.7
6/22/2015 13:59,12.7,0,77.79,250.4775,718.2011,1.609,218.4
6/22/2015 14:59,12.91,0,77.15,283.465,717.6387,1.859,208.2
6/22/2015 15:59,12.78,0,78.83,207.8622,717.29,1.735,188.5
6/22/2015 16:59,12.29,0,78.11,103.9653,717.2536,1.477,180
6/22/2015 17:59,11.36,0,81.6,47.19708,717.3471,0.984,229.3
6/22/2015 18:59,9.18,0,92.3,1.943561,717.7421,0.505,183.3
6/22/2015 19:59,8.6,0,95.4,0,718.3282,0.707,202.9
6/22/2015 20:59,8.65,0,97,0,718.9051,0.285,132.6
6/22/2015 21:59,8.46,0,97.4,0,719.322,0.42,167.4
6/22/2015 22:59,7.64,0,99.4,0,719.6003,0.639,150.9
6/22/2015 23:59,7.235,0,99.7,0,719.7542,0.668,147
6/23/2015 0:59,7.309,0,98.9,0,719.6306,0.807,97.5
6/23/2015 1:59,7.14,0,98.4,0,719.1962,0.6,139
6/23/2015 2:59,6.932,0,97.9,0,718.8474,0.719,132.9
6/23/2015 3:59,6.782,0,97.3,0,718.5718,1.147,95
6/23/2015 4:59,6.71,0,97.3,0,718.7177,0.949,142.5
6/23/2015 5:59,6.722,0,97.6,0,718.9503,0.701,142.2
6/23/2015 6:59,6.44,0,98,9.302935,719.1,0.717,126.4
6/23/2015 7:59,7.445,0,94.4,49.34829,719.7166,0.71,147.2
6/23/2015 8:59,8.79,0,83.3,112.5373,720.2065,0.723,178.4
6/23/2015 9:59,9.4,0,77.81,157.2134,720.2335,1.561,205.3
6/23/2015 10:59,8.9,0,78.93,140.7675,720.3125,1.785,205
6/23/2015 11:59,9.16,0,80.6,179.0651,720.0826,1.236,180.7
6/23/2015 12:59,9.76,0,79,163.6917,719.3702,0.99,124.4
6/23/2015 13:59,8.93,0,84.8,169.4356,718.8495,1.943,192.2
6/23/2015 14:59,7.988,0,94.2,99.76562,718.3083,0.968,142.8
6/23/2015 15:59,8.39,0.2,94.5,84.90031,718.0152,0.746,149.6
6/23/2015 16:59,7.539,0.5,99.1,58.36796,717.9235,0.828,228.5
6/23/2015 17:59,6.74,0.5,99.6,19.77039,718.3651,1.613,203.2
6/23/2015 18:59,6.313,0,99.9,0.8731834,718.5901,0.987,164.7
6/23/2015 19:59,6.018,0,100,0,719.0467,0.732,123.7
6/23/2015 20:59,5.858,0.1,100,0,719.6028,1.14,87.9
6/23/2015 21:59,5.735,0.1,100,0,719.7869,1.481,59.26
6/23/2015 22:59,5.781,0.5,100,0,719.9821,0.367,187.1
6/23/2015 23:59,6.022,0.1,100,0,720.0727,0.548,193
6/24/2015 0:59,6.111,0.1,100,0,719.661,1.135,86.9
6/24/2015 1:59,6.183,0,100,0,719.1279,1.023,119.7
6/24/2015 2:59,6.215,0.5,100,0,718.4679,1.397,78.51
6/24/2015 3:59,6.34,0.2,100,0,718.0624,1.249,79.61
6/24/2015 4:59,6.422,0.3,100,0,717.9999,0.89,123.9
6/24/2015 5:59,6.324,0.4,100,0,718.2881,1.082,204.3
6/24/2015 6:59,6.253,0.6,100,6.079545,718.6725,1.009,189
6/24/2015 7:59,6.673,0.8,100,46.43672,719.166,0.852,171.2
6/24/2015 8:59,8.18,0.2,100,90.07164,719.4078,0.865,159.6
6/24/2015 9:59,8.74,0.4,100,112.7117,719.6817,1.39,212.6
6/24/2015 10:59,9.38,0.6,99.9,140.1837,719.4299,1.426,182.5
6/24/2015 11:59,9.65,1.1,98.9,146.2119,719.1052,1.543,191.8
6/24/2015 12:59,9.49,0.6,98.5,136.0883,718.5298,2.013,218.8
6/24/2015 13:59,9.54,0.3,99.4,93.479,717.9105,1.397,201.8
6/24/2015 14:59,9.88,0.1,97.9,85.07356,717.3406,1.581,191.5
6/24/2015 15:59,10.71,0,94.7,122.4235,716.8491,1.449,193
6/24/2015 16:59,9.85,0.1,96.4,43.62721,716.7316,2.491,219.3
6/24/2015 17:59,9.79,0,95.7,12.36396,716.8431,1.43,206
6/24/2015 18:59,9.22,1.3,99.6,0.6957236,717.2383,1.325,199.9
6/24/2015 19:59,9.03,0.5,99.9,0,717.7772,0.905,180.1
6/24/2015 20:59,8.9,0.3,100,0,718.1279,0.988,193.1
6/24/2015 21:59,8.85,0.1,100,0,718.2944,0.916,188.9
6/24/2015 22:59,8.97,0.4,100,0,718.2249,0.752,196.2
6/24/2015 23:59,8.91,0.3,100,0,718.1002,0.956,161.6
6/25/2015 0:59,9.09,0.8,99.8,0,717.7427,1.126,190.6
6/25/2015 1:59,8.83,1.3,100,0,717.3854,0.946,172.2
6/25/2015 2:59,9.18,0.1,98.6,0,716.9252,1.319,200.1
6/25/2015 3:59,8.97,1.6,99.5,0,716.9791,0.997,190.8
6/25/2015 4:59,8.78,0.5,100,0,717.1844,0.804,196.8
6/25/2015 5:59,8.63,1.1,100,0,717.5735,0.589,181.4
6/25/2015 6:59,8.6,2.2,100,4.501293,717.8103,0.936,186.9
6/25/2015 7:59,9.24,0.4,99.2,47.00754,718.3599,1.454,192.3
6/25/2015 8:59,10.12,0,95.7,93.11552,718.8764,1.524,208.7
6/25/2015 9:59,10.6,0,94.2,150.5797,719.0529,2.039,216.3
6/25/2015 10:59,11.34,0,92.5,180.4971,718.7921,1.554,204.1
6/25/2015 11:59,11.6,0,91.8,176.5144,718.4421,2.056,218.6
6/25/2015 12:59,12,0.4,89.5,167.0028,718.0864,1.686,203.7
6/25/2015 13:59,11.64,0.1,92.4,170.7928,717.6168,1.639,211.1
6/25/2015 14:59,11.16,0,91.4,94.83386,716.918,2.106,206.1
6/25/2015 15:59,11.19,0,90.4,85.47186,716.6735,1.362,213.3
6/25/2015 16:59,10.19,0.1,93.8,51.59006,716.9152,1.753,226.1
6/25/2015 17:59,9.84,0,95.5,14.90016,717.2188,1.288,217
6/25/2015 18:59,9.41,0,96.2,0.8608129,717.7032,1.143,217.7
6/25/2015 19:59,9.26,0,93.3,0,718.2739,1.036,218.7
6/25/2015 20:59,8.83,0,96.4,0,718.5765,0.87,212.8
6/25/2015 21:59,8.78,0,97.6,0,718.6724,1.059,213.7
6/25/2015 22:59,8.59,0.2,99.7,0,718.6429,0.65,189.5
6/25/2015 23:59,8.42,0.3,100,0,718.3734,0.718,208.7
6/26/2015 0:59,8.38,0.9,100,0,717.975,0.711,198.5
6/26/2015 1:59,8.4,1.9,100,0,717.4664,1.354,195
6/26/2015 2:59,8.47,0.3,100,0,717.165,1.556,198.4
6/26/2015 3:59,8.47,0.1,100,0,717.0571,0.916,202.4
6/26/2015 4:59,8.45,0.9,100,0,717.1239,1.29,197.5
6/26/2015 5:59,8.45,0.1,100,0,717.559,0.984,210.3
6/26/2015 6:59,8.36,0,100,7.058708,717.8943,0.76,181.2
6/26/2015 7:59,8.9,0.1,100,51.57236,718.3366,0.771,213.3
6/26/2015 8:59,10.04,0,98.6,143.3484,718.9256,1.234,193
6/26/2015 9:59,10.83,0.3,95.1,168.5288,719.0757,1.814,221
6/26/2015 10:59,10.49,0.7,98.8,152.35,718.985,1.487,192
6/26/2015 11:59,10.5,0,94.4,128.9133,718.822,2.335,243.2
6/26/2015 12:59,9.88,0.1,93.6,86.41053,718.5068,2.036,224.3
6/26/2015 13:59,9.09,0.2,97.2,92.10178,718.187,2.143,209.7
6/26/2015 14:59,9.44,0,96,99.00726,717.6266,1.082,229.9
6/26/2015 15:59,9.44,0,94.9,81.52863,717.4545,1.973,228.3
6/26/2015 16:59,9.18,0,95.4,51.79055,717.6426,1.596,225.5
6/26/2015 17:59,9.07,0,94.4,17.3752,717.9109,1.683,221.1
6/26/2015 18:59,8.62,0,97,0.480716,718.3076,0.998,209.5
6/26/2015 19:59,8.34,0,99.2,0,718.5876,0.728,208.9
6/26/2015 20:59,8.27,0,99,0,719.0966,1.278,209.8
6/26/2015 21:59,7.958,0.7,100,0,719.404,1.027,203.1
6/26/2015 22:59,7.898,1,100,0,719.6071,1.346,195
6/26/2015 23:59,7.816,0.2,100,0,719.5609,0.897,204.3
6/27/2015 0:59,7.993,0.1,100,0,719.2776,1.114,205.6
6/27/2015 1:59,8.21,0.3,99.5,0,718.887,1.573,216.2
6/27/2015 2:59,8.07,0.1,98.3,0,718.5432,1.494,216.7
6/27/2015 3:59,7.692,0.6,98.8,0,718.2024,1.317,204.9
6/27/2015 4:59,7.317,1.3,99.9,0,718.3445,1.69,207.1
6/27/2015 5:59,7.284,0,98.1,0,718.866,1.668,228.4
6/27/2015 6:59,7.004,0,98.3,5.633408,719.1251,0.893,210.6
6/27/2015 7:59,7.11,0,98.4,28.14924,719.7944,0.947,235.3
6/27/2015 8:59,8.3,0,91.4,114.6094,720.4383,1.423,243.8
6/27/2015 9:59,9.29,0,86,136.1599,720.501,1.708,226
6/27/2015 10:59,9.55,0,84.2,175.6858,720.6309,1.595,231.7
6/27/2015 11:59,10.04,0,80.5,174.5335,720.361,1.902,254.4
6/27/2015 12:59,10.73,0,79.85,262.5749,719.7953,2.171,232
6/27/2015 13:59,11.74,0,77.33,323.8214,719.1738,1.824,229.3
6/27/2015 14:59,11.8,0,75.93,281.0484,718.3533,1.71,219.8
6/27/2015 15:59,11.63,0,74.75,178.3098,717.7277,2.048,234.1
6/27/2015 16:59,11.28,0,76.43,127.663,717.4286,1.846,233.6
6/27/2015 17:59,10.31,0,83.2,33.22817,717.6054,1.133,216.4
6/27/2015 18:59,8.78,0,95.1,2.004805,717.949,0.623,159.7
6/27/2015 19:59,8.31,0,98.2,0,718.5555,0.525,171.6
6/27/2015 20:59,8.3,0,96.1,0,718.7766,0.678,211.4
6/27/2015 21:59,8.08,0,97.3,0,718.744,0.659,181.1
6/27/2015 22:59,8.69,0.1,93.3,0,718.6819,1.345,207.6
6/27/2015 23:59,8.42,0.1,95.7,0,718.6921,0.934,188.9
6/28/2015 0:59,8.23,0,97,0,718.3337,0.581,190.3
6/28/2015 1:59,8.37,0,94.7,0,717.9565,0.856,216.3
6/28/2015 2:59,7.914,0,98.4,0,717.3312,0.542,208.7
6/28/2015 3:59,7.921,0,97.9,0,717.1429,0.958,228.4
6/28/2015 4:59,7.908,0,98.2,0,717.2529,0.943,214.8
6/28/2015 5:59,7.745,0.6,99.3,0,717.4488,1.121,196.9
6/28/2015 6:59,7.483,0.2,100,3.353374,717.9429,0.962,191.8
6/28/2015 7:59,7.982,0.2,99.8,29.32052,718.6972,1.154,199
6/28/2015 8:59,8.92,0,98.4,75.45396,719.1542,1.478,188
6/28/2015 9:59,9.72,0,95.3,167.9938,719.3069,2.167,200.2
6/28/2015 10:59,11.32,0,89.4,286.0458,719.1132,2.279,192.8
6/28/2015 11:59,11.99,0,86.3,268.0883,718.65,2.109,194.4
6/28/2015 12:59,12.93,0,82.5,415.4478,718.2771,2.062,196.3
6/28/2015 13:59,13.11,0,81.4,380.8968,717.7233,2.267,205.9
6/28/2015 14:59,12.09,0,82.4,234.5666,717.2773,2.21,211.8
6/28/2015 15:59,11.26,0,84.8,141.2552,716.9501,1.694,194.4
6/28/2015 16:59,10.69,0,87.2,81.77569,716.8722,1.615,207.3
6/28/2015 17:59,9.86,0,89.8,22.52405,717.0273,1.444,209.9
6/28/2015 18:59,8.75,0,95.5,0.9761246,717.5626,1.189,199.3
6/28/2015 19:59,8.35,0,96.7,0,718.1409,0.938,183.5
6/28/2015 20:59,8.22,0,91.3,0,718.5137,1.326,229
6/28/2015 21:59,7.188,0.1,98.3,0,718.9015,1.29,195.8
6/28/2015 22:59,6.938,0,99.9,0,719.0283,0.779,202.2
6/28/2015 23:59,6.854,0,100,0,718.9461,0.693,85.9
6/29/2015 0:59,6.745,0,100,0,718.6298,0.909,38.3
6/29/2015 1:59,6.511,0.1,100,0,718.2404,1.157,48.51
6/29/2015 2:59,6.632,0,100,0,717.5123,1.43,70.04
6/29/2015 3:59,6.784,0.1,100,0,717.1731,0.716,78.99
6/29/2015 4:59,6.812,0.2,100,0,717.1132,0.298,122.5
6/29/2015 5:59,7.044,0.2,100,0,717.2155,0.29,202.6
6/29/2015 6:59,7.298,0.1,100,3.86947,717.4995,0.359,152.4
6/29/2015 7:59,7.826,0,100,34.35545,717.93,0.501,119.6
6/29/2015 8:59,8.99,0.1,99.9,98.82384,718.4721,0.389,168.6
6/29/2015 9:59,10.13,0,95.7,136.191,718.6412,0.911,182.7
6/29/2015 10:59,10.02,0,97.4,179.4907,718.5743,1.57,172.8
6/29/2015 11:59,10.86,0,93.7,197.8351,718.1727,1.294,185.5
6/29/2015 12:59,12.36,0,86.3,263.8325,717.8737,1.128,243.3
6/29/2015 13:59,12.84,0,86.4,316.9099,717.2299,1.861,190.5
6/29/2015 14:59,13.17,0,85.2,335.6734,716.557,2.641,192.9
6/29/2015 15:59,13.24,0,81.9,174.2751,716.0739,2.147,210.4
6/29/2015 16:59,12.91,0,82.3,121.5642,716.1312,1.587,203.5
6/29/2015 17:59,11.71,0,87.8,26.57873,716.4285,2.034,195.4
6/29/2015 18:59,10.32,0,94,1.335425,717.0388,1.041,186.6
6/29/2015 19:59,9.33,0,98.8,0,717.51,0.576,193.5
6/29/2015 20:59,8.94,0,100,0,718.0239,0.388,153.7
6/29/2015 21:59,8.4,0,100,0,718.4164,0.648,139
6/29/2015 22:59,7.601,0,100,0,718.5532,0.851,90.3
6/29/2015 23:59,6.994,0,100,0,718.5511,1.081,74.79
6/30/2015 0:59,6.554,0,100,0,718.4111,0.968,62.18
6/30/2015 1:59,6.463,0,100,0,718.1003,0.979,70.18
6/30/2015 2:59,6.226,0,100,0,717.5159,0.931,128.3
6/30/2015 3:59,6.289,0,100,0,717.2972,0.947,62.6
6/30/2015 4:59,5.393,0,100,0,717.2015,1.261,75.24
6/30/2015 5:59,5.107,0,100,0,717.4186,1.219,45.13
6/30/2015 6:59,5.722,0,100,10.96449,717.8315,1.264,53.95
6/30/2015 7:59,7.696,0,99.2,100.0502,718.2056,1.549,50.21
6/30/2015 8:59,12.83,0,81.9,349.2001,718.3975,1.391,72.92
6/30/2015 9:59,13.6,0,72.19,319.8878,718.4924,1.345,186.8
6/30/2015 10:59,14.48,0,72.55,426.7556,718.1494,2.746,199.9
6/30/2015 11:59,14.68,0,70.66,373.7144,717.9092,2.6,201.8
6/30/2015 12:59,14.54,0,71.49,237.1965,717.5486,1.919,170.6
6/30/2015 13:59,15.43,0,67.6,415.5352,717.0204,2.118,219.9
6/30/2015 14:59,15.9,0,63.69,435.4388,716.3405,2.196,233
6/30/2015 15:59,15.87,0,64.09,348.8396,715.7322,2.572,232.4
6/30/2015 16:59,15.28,0,68.75,240.7916,715.5919,2.159,235.5
6/30/2015 17:59,12.95,0,80.6,41.00134,715.8445,1.124,196.4
6/30/2015 18:59,9.16,0,97.2,2.502841,716.3085,0.979,113.4
6/30/2015 19:59,8.55,0,98.9,0,717.0949,1.069,121.2
6/30/2015 20:59,9.36,0,97.8,0,717.8628,0.954,142.9
6/30/2015 21:59,9.49,0,97.9,0,718.2722,1.12,114.9
6/30/2015 22:59,9.7,0,97.9,0,718.2532,1.062,114.1
6/30/2015 23:59,9.52,0,98.7,0,718.3619,0.854,133
7/1/2015 0:59,8.96,0,99.9,0,718.201,1.015,90.7
7/1/2015 1:59,8.1,0,99.9,0,717.8627,0.975,105.1
7/1/2015 2:59,8.43,0,100,0,717.3665,1.051,163.4
7/1/2015 3:59,7.461,0,100,0,717.0657,1.177,98.2
7/1/2015 4:59,6.78,0,100,0,716.9418,1.178,122
7/1/2015 5:59,6.48,0,100,0,717.306,1.307,71.91
7/1/2015 6:59,7.424,0,100,15.6032,717.744,1.11,95.8
7/1/2015 7:59,8.98,0,99.6,71.32203,718.2123,0.918,125.3
7/1/2015 8:59,11.7,0,92,176.8508,718.6997,0.695,154.4
7/1/2015 9:59,14.38,0,76.13,403.3184,718.8054,1.324,158.6
7/1/2015 10:59,16.65,0,65.63,734.1679,718.5511,2.471,177.3
7/1/2015 11:59,16.7,0,63.13,641.1144,718.0536,2.907,202.6
7/1/2015 12:59,16.75,0,61.92,677.6838,717.5719,2.934,227
7/1/2015 13:59,15.79,0,64.8,305.3389,717.2766,2.327,195.6
7/1/2015 14:59,15.89,0,64.95,408.1536,716.4778,2.044,207.3
7/1/2015 15:59,15.01,0,67.15,198.9464,715.943,2.5,188.4
7/1/2015 16:59,14.26,0,71.56,100.7733,716.0081,1.388,177.8
7/1/2015 17:59,13.23,0,77.08,40.3288,716.0549,1.33,210.9
7/1/2015 18:59,10.67,0,89.2,2.105477,716.3067,0.88,235.4
7/1/2015 19:59,8.77,0,98.1,0,716.9712,0.876,69.94
7/1/2015 20:59,8.55,0,98.9,0,717.5443,0.985,66.17
7/1/2015 21:59,8.72,0,98.8,0,717.7825,1.345,55.88
7/1/2015 22:59,9.19,0,98,0,717.9365,1.191,103
7/1/2015 23:59,9.19,0,98.5,0,717.9941,1.249,121.9
7/2/2015 0:59,9.14,0,98,0,717.6195,1.173,116.2
7/2/2015 1:59,8.74,0,99.3,0,717.3688,0.836,127.1
7/2/2015 2:59,8.74,0,99.4,0,716.7013,1.23,98.3
7/2/2015 3:59,8.76,0,99.5,0,716.5131,1.044,104.2
7/2/2015 4:59,8.87,0,99.8,0,716.6141,0.878,122.2
7/2/2015 5:59,8.74,0,100,0,716.9659,0.86,171.8
7/2/2015 6:59,8.32,0,100,9.097068,717.4308,0.711,122.5
7/2/2015 7:59,9.35,0,99.4,74.90228,717.8009,1.047,79.6
